asset_id,category,session,unit,block,resource_title,original_basename,local_path,source_relative_path,official_url,provenance,year,file_format,pages,bytes,sha256
caption-HeyEK0TWiBw,caption,24,3,3.2.3,Asymptotic Properties: Video,HeyEK0TWiBw.srt,04_Captions/HeyEK0TWiBw.srt,contents/counting/tp8-3/vertical-e35ce9684389/asymptotic-properties/HeyEK0TWiBw.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp8-3/vertical-e35ce9684389/,Official MIT OCW Spring 2015 course package,2015,srt,,15083,f293bfa60af38667466899b0fcccc4779aad59b2d99784210933583ebaf1fa04
caption-Y9Blo_G-Mvg,caption,24,3,3.2.6,Asymptotic Blunders: Video,Y9Blo_G-Mvg.srt,04_Captions/Y9Blo_G-Mvg.srt,contents/counting/tp8-3/vertical-f4d8cd185706/asymptotic-blunders/Y9Blo_G-Mvg.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp8-3/vertical-f4d8cd185706/,Official MIT OCW Spring 2015 course package,2015,srt,,7078,74fbf825a3821168e4ae6c8b14182b60c677efbf1ec5dcbf37b8a1e371b968c3
caption-n0lce1dMAh8,caption,25,3,3.3.3,Counting with Bijections: Video,n0lce1dMAh8.srt,04_Captions/n0lce1dMAh8.srt,contents/counting/tp9-1/vertical-96a6db418419/bijections/n0lce1dMAh8.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-1/vertical-96a6db418419/,Official MIT OCW Spring 2015 course package,2015,srt,,17999,740a385e37aadfe67ed22415dfff88d19fa2e98200ef53e54f9f23fc5422222f
caption-yTrtVwKZkwU,caption,25,3,3.3.1,Sum And Product Rules: Video,yTrtVwKZkwU.srt,04_Captions/yTrtVwKZkwU.srt,contents/counting/tp9-1/sum-and-product-rules/yTrtVwKZkwU.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-1/,Official MIT OCW Spring 2015 course package,2015,srt,,10726,eb74308f3a62229a0595a714ed84b9d978f839a2d3cad480745f5785c4fb2967
caption-HswnmlLPGZ4,caption,26,3,3.4.3,Two Pair Poker Hands: Video,HswnmlLPGZ4.srt,04_Captions/HswnmlLPGZ4.srt,contents/counting/tp9-2/vertical-cb7317c8f4ec/two-pair-poker-hands/HswnmlLPGZ4.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-2/vertical-cb7317c8f4ec/,Official MIT OCW Spring 2015 course package,2015,srt,,11490,5a7ca824741c27957913e982f71d7eb95b31c5c34329eb21deed700043f71774
caption-iDfyX8WRIyM,caption,26,3,3.4.1,Generalized Counting Rules: Video,iDfyX8WRIyM.srt,04_Captions/iDfyX8WRIyM.srt,contents/counting/tp9-2/generalized-counting-rules/iDfyX8WRIyM.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-2/,Official MIT OCW Spring 2015 course package,2015,srt,,15074,3274b35851bf53690f442328313ab7de129e6dd3aab80706005701a0da1d8d93
caption-juGgfHsO-xM,caption,26,3,3.4.5,Multinomial Theorem: Video,juGgfHsO-xM.srt,04_Captions/juGgfHsO-xM.srt,contents/counting/tp9-2/vertical-436d8f042056/bookkeeper-rule-multinomial-theorem/juGgfHsO-xM.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-2/vertical-436d8f042056/,Official MIT OCW Spring 2015 course package,2015,srt,,11801,44964bd517acf2d36c216be59347ed8918750ff6333311308e08f85748b9f193
caption-jwjDj4GoSV0,caption,26,3,3.4.4,Binomial Theorem: Video,jwjDj4GoSV0.srt,04_Captions/jwjDj4GoSV0.srt,contents/counting/tp9-2/vertical-a7fe1b9ddc0c/binomial-theorem/jwjDj4GoSV0.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp9-2/vertical-a7fe1b9ddc0c/,Official MIT OCW Spring 2015 course package,2015,srt,,8121,a6ae29d140b11d6d261e2fd12d1a7fbf75c969b40964b1f13312082bf2893601
caption-4Dz4vNUxnZM,caption,27,3,3.5.1,The Pigeonhole Principle: Video,4Dz4vNUxnZM.srt,04_Captions/4Dz4vNUxnZM.srt,contents/counting/tp10-1/the-pigeonhole-principle/4Dz4vNUxnZM.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp10-1/,Official MIT OCW Spring 2015 course package,2015,srt,,6542,660bb43e4db94121d054af07963eb401b286e7ba4506cecfbf2997dcad20ef18
caption-51-b2mgZVNY,caption,27,3,3.5.3,Inclusion-Exclusion Example: Video,51-b2mgZVNY.srt,04_Captions/51-b2mgZVNY.srt,contents/counting/tp10-1/vertical-6d18e84b97d0/inclusion-exclusion-example/51-b2mgZVNY.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp10-1/vertical-6d18e84b97d0/,Official MIT OCW Spring 2015 course package,2015,srt,,18774,8f385e0fcaae3c6778b3c1f1eb36d5600bac6b53112f7c88e485e823b824492d
caption-nwpzBE9IwJQ,caption,27,3,3.5.4,Inclusion-Exclusion 2 Sets: Video,nwpzBE9IwJQ.srt,04_Captions/nwpzBE9IwJQ.srt,contents/counting/tp10-1/vertical-d7d25ffeb295/inclusion-exclusion-2-sets/nwpzBE9IwJQ.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/counting/tp10-1/vertical-d7d25ffeb295/,Official MIT OCW Spring 2015 course package,2015,srt,,10236,5710204c206eb0d41793da9a27b7828675869131d07e3bc1b9a8516b66888f5d
caption-Amd_bNYzgUw,caption,28,4,4.1.5,Sample Spaces: Video,Amd_bNYzgUw.srt,04_Captions/Amd_bNYzgUw.srt,contents/probability/tp11-2/vertical-7e0be1baca38/sample-spaces/Amd_bNYzgUw.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp11-2/vertical-7e0be1baca38/,Official MIT OCW Spring 2015 course package,2015,srt,,15967,7417aa254451260cbebaff3be19783f3e786b1d0fe659fbff4b8cdd27cf8db5d
caption-L30HPgryd6I,caption,28,4,4.1.3,Simplified Monty Hall Tree: Video,L30HPgryd6I.srt,04_Captions/L30HPgryd6I.srt,contents/probability/tp11-2/vertical-65858dc50455/simplified-monty-hall-tree/L30HPgryd6I.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp11-2/vertical-65858dc50455/,Official MIT OCW Spring 2015 course package,2015,srt,,12099,6635ac05e0f4ffe4f28c7b609c67ccc3d7a643ccbf93fd62ed93d15791795c2e
caption-dEsFEK4vnV4,caption,28,4,4.1.1,Tree Model: Video,dEsFEK4vnV4.srt,04_Captions/dEsFEK4vnV4.srt,contents/probability/tp11-2/tree-model/dEsFEK4vnV4.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp11-2/,Official MIT OCW Spring 2015 course package,2015,srt,,40278,3ebba089bd6f448f7b4747c1bc90bce05734bd7e356f8fd4ea99919e0a7572a7
caption-BEAv82FinM0,caption,29,4,4.2.7,Monty Hall Problem: Video,BEAv82FinM0.srt,04_Captions/BEAv82FinM0.srt,contents/probability/tp12-1/vertical-038350815734/monty-hall-conditional-confusions/BEAv82FinM0.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-1/vertical-038350815734/,Official MIT OCW Spring 2015 course package,2015,srt,,13134,9ab847e4ebbe452f2861ebe301b2c1a77e8625b2b6c6d34f03538ca127f71987
caption-Cu9_LaaWgHo,caption,29,4,4.2.1,Conditional Probability Definitions: Video,Cu9_LaaWgHo.srt,04_Captions/Cu9_LaaWgHo.srt,contents/probability/tp12-1/definitions/Cu9_LaaWgHo.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-1/,Official MIT OCW Spring 2015 course package,2015,srt,,19281,1ea5352d89f97ebbd17c0da0405fc72e47c02c66bfec0cd87ec6cfbd6fe5e9b4
caption-F3y8qupFfUs,caption,29,4,4.2.3,Law of Total Probability: Video,F3y8qupFfUs.srt,04_Captions/F3y8qupFfUs.srt,contents/probability/tp12-1/vertical-4689ff047559/law-of-total-probability/F3y8qupFfUs.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-1/vertical-4689ff047559/,Official MIT OCW Spring 2015 course package,2015,srt,,5527,0842316189d3c2d62b13c9d71769063df2a04eaae9d9f5f679af040fd386cf14
caption-e-yQFC6dACA,caption,29,4,4.2.5,Bayes' Theorem: Video,e-yQFC6dACA.srt,04_Captions/e-yQFC6dACA.srt,contents/probability/tp12-1/vertical-1f097d8a0a33/bayes-theorem/e-yQFC6dACA.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-1/vertical-1f097d8a0a33/,Official MIT OCW Spring 2015 course package,2015,srt,,18676,1b8bafb66270edffc6842e929c62f4409b8d906d540e56a043343eafb13381ca
caption-I1HpgnWQI7I,caption,3,1,1.3.3,Well Ordering Principle 2: Video,I1HpgnWQI7I.srt,04_Captions/I1HpgnWQI7I.srt,contents/proofs/tp2-1/vertical-735460178366/well-ordering-principle-2/I1HpgnWQI7I.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp2-1/vertical-735460178366/,Official MIT OCW Spring 2015 course package,2015,srt,,8255,f03934959d8dfe32e374b1144dfefb5b6912e4e2637e5cd75fa86b652b8ff6a0
caption-fV3v6qQ3w4A,caption,3,1,1.3.1,Well Ordering Principle 1: Video,fV3v6qQ3w4A.srt,04_Captions/fV3v6qQ3w4A.srt,contents/proofs/tp2-1/well-ordering-principle-1/fV3v6qQ3w4A.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp2-1/,Official MIT OCW Spring 2015 course package,2015,srt,,9024,4124aacc2dfd378d3a34fffb8d06ecd6c2d0bcfc1ae6c3e4ec9c1349716ae048
caption-hNrtGiCFPGs,caption,3,1,1.3.5,Well Ordering Principle 3: Video,hNrtGiCFPGs.srt,04_Captions/hNrtGiCFPGs.srt,contents/proofs/tp2-1/vertical-4bb7930de7ec/well-ordering-principle-3/hNrtGiCFPGs.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp2-1/vertical-4bb7930de7ec/,Official MIT OCW Spring 2015 course package,2015,srt,,9044,2b7a4135f097e0724d93d6cbfdc8d91c7e87e9ca5f40ef0dc275726484f70780
caption-1vQ2x5O_xqk,caption,30,4,4.3.1,Independence: Video,1vQ2x5O_xqk.srt,04_Captions/1vQ2x5O_xqk.srt,contents/probability/tp12-2/independence/1vQ2x5O_xqk.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-2/,Official MIT OCW Spring 2015 course package,2015,srt,,6194,cf3523466108856d71259a3fb2989ef76a572494c85393d9c9562363bb96e643
caption-wJzBU7Do1ls,caption,30,4,4.3.3,Mutual Independence: Video,wJzBU7Do1ls.srt,04_Captions/wJzBU7Do1ls.srt,contents/probability/tp12-2/vertical-9c80216b7495/mutual-independence/wJzBU7Do1ls.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-2/vertical-9c80216b7495/,Official MIT OCW Spring 2015 course package,2015,srt,,12832,917bd0a0d859e5218eee9340c5504bf672bcf23bdc23cc2b6cabb528c3145328
caption-BH4qlkYCLW0,caption,31,4,4.4.1,Bigger Number Game: Video,BH4qlkYCLW0.srt,04_Captions/BH4qlkYCLW0.srt,contents/probability/tp12-3/bigger-number-game/BH4qlkYCLW0.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-3/,Official MIT OCW Spring 2015 course package,2015,srt,,19865,b40251e5cf4d758aa67007880975dad9ea19007da6862f59ff92ea6887c5e85b
caption-L2yOSFsMvnc,caption,31,4,4.4.4,Random Variables: Uniform & Binomial: Video,L2yOSFsMvnc.srt,04_Captions/L2yOSFsMvnc.srt,contents/probability/tp12-3/vertical-c596d4103fc3/random-variables-uniform-binomial/L2yOSFsMvnc.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-3/vertical-c596d4103fc3/,Official MIT OCW Spring 2015 course package,2015,srt,,17473,f4a2acc8805209734c59f371c603145b32b568ce44f1a4856bcf1e1d92006922
caption-VJzv6WJTtNc,caption,31,4,4.4.2,Random Variables: Independence: Video,VJzv6WJTtNc.srt,04_Captions/VJzv6WJTtNc.srt,contents/probability/tp12-3/vertical-af2ad400f984/random-variables-independence/VJzv6WJTtNc.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp12-3/vertical-af2ad400f984/,Official MIT OCW Spring 2015 course package,2015,srt,,24432,bbef258792bd358421e984e22d4f064af2929b839039fb37e6fe98ca216a7503
caption-D9l-pIg1Ayo,caption,32,4,4.5.3,Expected Number Of Heads: Video,D9l-pIg1Ayo.srt,04_Captions/D9l-pIg1Ayo.srt,contents/probability/tp13-1/vertical-07d1783f0da3/expected-number-of-heads/D9l-pIg1Ayo.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-1/vertical-07d1783f0da3/,Official MIT OCW Spring 2015 course package,2015,srt,,6634,bb21e38e95eb515e125e12813725b8b12ec3616bd2a5eef3bd85ca89e5dc52d1
caption-Dqx56lZ_icg,caption,32,4,4.5.7,Mean Time to Failure: Video,Dqx56lZ_icg.srt,04_Captions/Dqx56lZ_icg.srt,contents/probability/tp13-1/vertical-e8dee31ddd76/mean-time-to-failure/Dqx56lZ_icg.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-1/vertical-e8dee31ddd76/,Official MIT OCW Spring 2015 course package,2015,srt,,17126,71633343be863ebd605bbee6a0736b8fbd139d23fddbb9d0658b12331e59dcb7
caption-KFcodn4qfrQ,caption,32,4,4.5.9,Linearity of Expectation: Video,KFcodn4qfrQ.srt,04_Captions/KFcodn4qfrQ.srt,contents/probability/tp13-1/vertical-49ea207a6233/linearity-of-expectation/KFcodn4qfrQ.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-1/vertical-49ea207a6233/,Official MIT OCW Spring 2015 course package,2015,srt,,28207,95c6c9cf97f402526d5aca8a82d1f51e003932355b6490a72b89bc023c5b7ba8
caption-YVQdVzSkcmQ,caption,32,4,4.5.1,Expectation: Video,YVQdVzSkcmQ.srt,04_Captions/YVQdVzSkcmQ.srt,contents/probability/tp13-1/expectation/YVQdVzSkcmQ.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-1/,Official MIT OCW Spring 2015 course package,2015,srt,,30325,91b72b88492df775cb9f6e6b7dc0549fdeaad37a1f681b0b0eb68bd8a55ec03e
caption-mqoDXWrSais,caption,32,4,4.5.5,Total Expectation: Video,mqoDXWrSais.srt,04_Captions/mqoDXWrSais.srt,contents/probability/tp13-1/vertical-6913b2097610/total-expectation/mqoDXWrSais.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-1/vertical-6913b2097610/,Official MIT OCW Spring 2015 course package,2015,srt,,6612,3fe21dcee6cd426c77478122840f0c42f1c97575b92c262751a5dea87f00fbcf
caption-ALn1McUXg-c,caption,33,4,4.6.1,Deviation From The Mean: Video,ALn1McUXg-c.srt,04_Captions/ALn1McUXg-c.srt,contents/probability/tp13-2/deviation-from-the-mean/ALn1McUXg-c.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-2/,Official MIT OCW Spring 2015 course package,2015,srt,,11627,a22d1815f88ed8666e52235f2c16c112d2d342bd8c5015186b0e446973f8556b
caption-m07lrb7m0D0,caption,33,4,4.6.3,Markov Bounds: Video,m07lrb7m0D0.srt,04_Captions/m07lrb7m0D0.srt,contents/probability/tp13-2/vertical-8307292b80cb/markov-bounds/m07lrb7m0D0.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-2/vertical-8307292b80cb/,Official MIT OCW Spring 2015 course package,2015,srt,,13617,d6f50d4b2e2bfef423c0fdf9fc474132f62939c0336578e7260f389d23b0940c
caption-o57CTwt1-ck,caption,33,4,4.6.7,Variance: Video,o57CTwt1-ck.srt,04_Captions/o57CTwt1-ck.srt,contents/probability/tp13-2/vertical-0646c16ad916/variance/o57CTwt1-ck.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-2/vertical-0646c16ad916/,Official MIT OCW Spring 2015 course package,2015,srt,,22499,d111b65d81775797398803b83df9783d93b50446debb182f479ea0d17a19f36f
caption-uaa4P-kkLrA,caption,33,4,4.6.5,Chebyshev Bounds: Video,uaa4P-kkLrA.srt,04_Captions/uaa4P-kkLrA.srt,contents/probability/tp13-2/vertical-49f940bfd8d6/chebyshev-bounds/uaa4P-kkLrA.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp13-2/vertical-49f940bfd8d6/,Official MIT OCW Spring 2015 course package,2015,srt,,16412,1c848f049f8377a8595f1781dfde8b817eff5a7d6b35a8118592918098a782bb
caption--yo3YxfY47g,caption,34,4,4.7.1,Law Of Large Numbers: Video,-yo3YxfY47g.srt,04_Captions/-yo3YxfY47g.srt,contents/probability/tp14-1/law-of-large-numbers/-yo3YxfY47g.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp14-1/,Official MIT OCW Spring 2015 course package,2015,srt,,19951,10f8b66897a55b22032a0ae62d4a6e807d9ca5d3be69a7854c04158639275b41
caption-MMn7q1M7pGI,caption,34,4,4.7.3,Independent Sampling Theorem: Video,MMn7q1M7pGI.srt,04_Captions/MMn7q1M7pGI.srt,contents/probability/tp14-1/vertical-872c5ec0974e/independent-sampling-theorem/MMn7q1M7pGI.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp14-1/vertical-872c5ec0974e/,Official MIT OCW Spring 2015 course package,2015,srt,,10337,47ac27c3983b87826a815d7086687ed330835abb242e02757626114a5ba3a8a6
caption-Q-6Cw8tYVeY,caption,34,4,4.7.7,Sampling & Confidence: Video,Q-6Cw8tYVeY.srt,04_Captions/Q-6Cw8tYVeY.srt,contents/probability/tp14-1/vertical-83cee7032f8c/sampling-confidence/Q-6Cw8tYVeY.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp14-1/vertical-83cee7032f8c/,Official MIT OCW Spring 2015 course package,2015,srt,,19413,d095ff3b3c33e395d96811bbd1ce636afe9a30ebb9c16e152cef7f1b02077537
caption-TWVntUfXsKs,caption,34,4,4.7.5,Birthday Matching: Video,TWVntUfXsKs.srt,04_Captions/TWVntUfXsKs.srt,contents/probability/tp14-1/vertical-82840a0ba306/birthday-matching/TWVntUfXsKs.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/tp14-1/vertical-82840a0ba306/,Official MIT OCW Spring 2015 course package,2015,srt,,18578,576c241dd07b04e1016b682c9b95a0ca48517b710a74463ac83a8f3d98a70801
caption--j7MoM3P_J8,caption,35,4,4.8.1,Random Walks: Video,-j7MoM3P_J8.srt,04_Captions/-j7MoM3P_J8.srt,contents/probability/random-walks-pagerank/random-walks/-j7MoM3P_J8.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/random-walks-pagerank/,Official MIT OCW Spring 2015 course package,2015,srt,,16585,17f4f2e12c3f3959cc677b2b449d75240ea50047694e2a99bc6a2a02eb2e0306
caption-QKO_2WQkZ0k,caption,35,4,4.8.3,Page Rank: Video,QKO_2WQkZ0k.srt,04_Captions/QKO_2WQkZ0k.srt,contents/probability/random-walks-pagerank/page-rank-video/page-rank/QKO_2WQkZ0k.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/random-walks-pagerank/page-rank-video/,Official MIT OCW Spring 2015 course package,2015,srt,,16910,7cb0f42937f7883fa71cc7d03ba17756a6e84e0f228bc7f2314ac2c243a20b9c
caption-iZX8WEGZTVw,caption,35,4,4.8.2,Stationary Distributions: Video,iZX8WEGZTVw.srt,04_Captions/iZX8WEGZTVw.srt,contents/probability/random-walks-pagerank/stationary-distributions-video/stationary-distributions/iZX8WEGZTVw.srt,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/probability/random-walks-pagerank/stationary-distributions-video/,Official MIT OCW Spring 2015 course package,2015,srt,,24944,e6621c6b591fa87387d439141353fcc2d5b226dc6d0165497e1d45e8b6134503
